No,ID,name,address,same address as evac site,comments,eligible_people,latitude,longitude,remarks
743,E1320400085121,児童発達支援事業所　あきやまケアルーム,東京都三鷹市下連雀3-45-16,,,要配慮者及びその支援者,35.702354,139.55957,
744,E1320400013121,下連雀複合施設,東京都三鷹市下連雀4-15-18,,,要配慮者及びその支援者,35.695200972309,139.56165697023,
745,E1320400014121,三鷹ひまわり第一共同作業所,東京都三鷹市下連雀4-8-20,,,要配慮者及びその支援者,35.692588992309,139.56270635264,
746,E1320400015121,デイサービスセンター　弘済ケアセンター,東京都三鷹市下連雀5-2-5,,,要配慮者及びその支援者,35.685984453638,139.57133491536,
747,E1320400015125,弘済保育所　おひさま保育園,東京都三鷹市下連雀5-2-5,,,要配慮者及びその支援者,35.685553,139.571337,
748,E1320400015124,ケアハウス弘陽園,東京都三鷹市下連雀5-2-5,,,要配慮者及びその支援者,35.685976,139.571364,
749,E1320400015123,養護老人ホーム　弘寿園,東京都三鷹市下連雀5-2-5,,,要配慮者及びその支援者,35.68649,139.570774,
750,E1320400015122,特別養護老人ホーム　弘済園,東京都三鷹市下連雀5-2-5,,,要配慮者及びその支援者,35.686263,139.571423,
751,E1320400017111,第六小学校（校舎・体育館）,東京都三鷹市下連雀6-13-1,1,,,35.688283553753,139.56545245767,
752,E1320400018111,連雀コミュニティ・センター,東京都三鷹市下連雀7-15-4,1,,,35.692471878274,139.56096109325,
753,E1320400019111,第一中学校（校舎）,東京都三鷹市下連雀9-10-1,1,,,35.685353464195,139.55999373261,
754,E1320400020111,南浦小学校（校舎・体育館）,東京都三鷹市下連雀9-9-1,1,,,35.686231574563,139.56013101454,
755,E1320400081121,サザン,東京都三鷹市上連雀1-1-3,,,要配慮者及びその支援者,35.70306,139.559036,
756,E1320400022121,福祉コアかみれん,東京都三鷹市上連雀4-1-8,,,要配慮者及びその支援者,35.69706828557,139.55892036871,
757,E1320400021111,第三小学校（校舎・体育館）,東京都三鷹市上連雀4-12-3,1,,,35.695271793416,139.55784345105,
758,E1320400023111,第四中学校（校舎・体育館）,東京都三鷹市上連雀4-18-7,1,,,35.696185089142,139.55641156812,
759,E1320400083121,放課後等デイサービス　まどか,東京都三鷹市上連雀6-1-2,,,要配慮者及びその支援者,35.692733,139.559965,
760,E1320400025111,第七小学校（校舎・体育館）,東京都三鷹市上連雀7-7-7,1,,,35.692825198267,139.55484236402,
761,E1320400026111,新川中原コミュニティ・センター,東京都三鷹市新川1-11-1,1,,,35.668826501647,139.57603819703,
762,E1320400028111,第五中学校（校舎・体育館）,東京都三鷹市新川1-7-20,1,,,35.671082015661,139.57731741964,
763,E1320400029111,第六中学校（校舎・体育館）,東京都三鷹市新川2-12-17,1,,,35.680791051506,139.5757956822,
764,E1320400030121,新川作業所,東京都三鷹市新川3-10-8,,,要配慮者及びその支援者,35.678264156083,139.57172852789,
765,E1320400031121,にじアート,東京都三鷹市新川4-11-13,,,要配慮者及びその支援者,35.673192131635,139.57133406441,
766,E1320400086121,介護老人保健施設　三鷹ロイヤルの丘,東京都三鷹市新川5-6-24,,,要配慮者及びその支援者,35.674996,139.570974,
767,E1320400033111,三鷹中等教育学校,東京都三鷹市新川6-21-21,1,,,35.679430157041,139.56717616567,
768,E1320400035111,第一小学校（校舎・体育館）,東京都三鷹市新川6-3-32,1,,,35.682054029618,139.56988129497,
769,E1320400036121,元気創造プラザ子ども発達支援センター,東京都三鷹市新川6-37-1,1,,要配慮者及びその支援者,35.68166993963,139.56173409663,
770,E1320400038121,高齢者センター・けやき苑,東京都三鷹市深大寺2-2-13,,,要配慮者及びその支援者,35.685096182921,139.54110153584,
771,E1320400039121,ワークショップハーモニー,東京都三鷹市大沢1-1-43,,,要配慮者及びその支援者,35.67835473184,139.54086389325,
772,E1320400040121,未来工房にじ,東京都三鷹市大沢1-6-3,,,要配慮者及びその支援者,35.67073296825,139.54142247751,
773,E1320400040122,大沢にじの里,東京都三鷹市大沢1-6-3,,,要配慮者及びその支援者,35.67078129053,139.54142928802,
774,E1320400041111,第七中学校（校舎・体育館）,東京都三鷹市大沢2-11-12,1,,,35.677269334691,139.53255234722,
775,E1320400044111,大沢台小学校（校舎・体育館）,東京都三鷹市大沢2-6-18,1,,,35.680333229944,139.5364125195,
776,E1320400045111,国際基督教大学,東京都三鷹市大沢3-10-2,1,,,35.687485782509,139.52970710979,
777,E1320400046111,ルーテル学院大学,東京都三鷹市大沢3-10-20,1,,,35.688344981742,139.53519227116,
778,E1320400092121,障がい者グループホームりんごの木　大沢寮,東京都三鷹市大沢3-3-25,,,要配慮者及びその支援者,35.682236,139.536346,
779,E1320400047121,特別養護老人ホーム三鷹げんき,東京都三鷹市大沢4-10-5,,,要配慮者及びその支援者,35.667934983267,139.53897756778,
780,E1320400048111,大沢コミュニティ・センター,東京都三鷹市大沢4-25-30,1,,,35.668761047303,139.53711565779,
781,E1320400093121,三鷹市福祉Ｌａｂｏどんぐり山,東京都三鷹市大沢4-8-8,,,要配慮者及びその支援者,35.669337,139.539797,
782,E1320400049111,羽沢小学校（校舎・体育館）,東京都三鷹市大沢4-9-1,1,,,35.670097545768,139.53840923474,
783,E1320400051111,中原一丁目地区公会堂,東京都三鷹市中原1-26-15,,,,35.665202955024,139.57624110313,
784,E1320400053121,ライフコミューンつつじヶ丘,東京都三鷹市中原1-6-25,,,要配慮者及びその支援者,35.662864225446,139.57720448544,
785,E1320400055121,ニチイホーム三鷹,東京都三鷹市中原2-1-15,,,要配慮者及びその支援者,35.66835473167,139.57400142096,
786,E1320400054121,ニチイホーム三鷹Ⅱ番館,東京都三鷹市中原2-10-1,,,要配慮者及びその支援者,35.668710420737,139.57360706881,
787,E1320400056111,中原小学校（校舎・体育館）,東京都三鷹市中原2-12-13,1,,,35.670239508258,139.5710924828,
788,E1320400057111,東台小学校（校舎・体育館）,東京都三鷹市中原2-17-37,1,,,35.667415984892,139.57203672377,
789,E1320400084121,だいちグループホーム三鷹中原,東京都三鷹市中原3-4-14,,,要配慮者及びその支援者,35.669571,139.569611,
790,E1320400059121,北野ハピネスセンター,東京都三鷹市北野1-9-29,,,要配慮者及びその支援者,35.679947074455,139.58607711779,
791,E1320400060111,北野小学校（校舎・体育館）,東京都三鷹市北野3-1-5,1,,,35.67981848082,139.58212536441,
792,E1320400061121,ガーデンテラス仙川,東京都三鷹市北野4-8-40,,,要配慮者及びその支援者,35.672446854162,139.58365517956,
793,E1320400064121,恵比寿苑,東京都三鷹市牟礼1-9-20,,,要配慮者及びその支援者,35.683952953449,139.58965413558,
794,E1320400066111,第三中学校（校舎・体育館）,東京都三鷹市牟礼4-13-8,1,,,35.6919129108,139.57556931779,
795,E1320400067111,明星学園高等学校,東京都三鷹市牟礼4-15-22,1,,,35.693184,139.57359,
796,E1320400068111,高山小学校（校舎・体育館）,東京都三鷹市牟礼4-6-12,1,,,35.689511368171,139.57741948545,
797,E1320400091121,となりのでこちゃん,東京都三鷹市牟礼6-11-2,,,要配慮者及びその支援者,35.687267,139.575897,
798,E1320400069121,牟礼老人保健施設はなかいどう,東京都三鷹市牟礼6-12-30,,,要配慮者及びその支援者,35.687822160339,139.57444787116,
799,E1320400070111,牟礼コミュニティ・センター,東京都三鷹市牟礼7-6-25,1,,,35.684954445956,139.57484453373,
800,E1320400087121,ＭＵＧＥＮ,東京都三鷹市野崎1-20-3,,,要配慮者及びその支援者,35.680954,139.550156,
801,E1320400071122,工房　時,東京都三鷹市野崎2-6-41,,,要配慮者及びその支援者,35.683574176349,139.54858462583,
802,E1320400071121,野ざきの家,東京都三鷹市野崎2-6-41,,,要配慮者及びその支援者,35.683665678726,139.54855243932,
803,E1320400072121,巣立ち風,東京都三鷹市野崎2-6-42,,,要配慮者及びその支援者,35.683623855382,139.54876845105,
804,E1320400073121,ライフコミューン深大寺,東京都三鷹市野崎3-13-26,,,要配慮者及びその支援者,35.68710210338,139.5445446822,
805,E1320400074111,第二中学校（校舎・体育館）,東京都三鷹市野崎3-14-1,1,,,35.68733735936,139.5436418578,
806,E1320400075121,アクティビティセンターはばたけ,東京都三鷹市野崎3-17-9,,,要配慮者及びその支援者,35.688006289253,139.5429260822,
807,E1320400076111,第二小学校（校舎・体育館）,東京都三鷹市野崎3-19-1,1,,,35.685882599449,139.54257870833,
808,E1338100001111,三宅村阿古福祉会館,東京都三宅村阿古1906,1,,,34.069868991452,139.48321718962,
809,E1338100002111,三宅村阿古体育館,東京都三宅村阿古497,1,,,34.076005439867,139.47865206988,
810,E1338100002112,三宅島郷土資料館,東京都三宅村阿古497,1,,,34.075965449969,139.4791348675,
811,E1338100003111,三宅村コミュニティセンター,東京都三宅村伊ケ谷330,1,,,34.099884813865,139.49106166387,
812,E1338100004111,三宅村伊豆老人福祉館,東京都三宅村伊豆1054,1,,,34.114021833999,139.50095897037,
813,E1338100005111,三宅村立三宅小学校体育館,東京都三宅村伊豆468,1,,,34.119782572488,139.50356263116,
814,E1338100005112,三宅村立三宅小学校,東京都三宅村伊豆468,1,,,34.120065100426,139.50396260088,
815,E1338100006112,三宅村立三宅中学校,東京都三宅村伊豆470,1,,,34.120701187758,139.5038847977,
816,E1338100006111,三宅村立三宅中学校体育館,東京都三宅村伊豆470,1,,,34.120337027033,139.50358439029,
817,E1338100007111,三宅村活動火山対策避難施設,東京都三宅村伊豆480-1,1,,,34.121258528268,139.50539219916,
818,E1338100008111,三宅村立みやけ保育園,東京都三宅村伊豆770-3,1,,,34.11772501507,139.50901656212,
819,E1338100009111,三宅村神着老人福祉館,東京都三宅村神着197,1,,,34.120501760849,139.52201513879,
820,E1338100013111,三宅村レクリエーションセンター,東京都三宅村坪田3034,1,,,34.059206827454,139.54663742432,
821,E1338100014111,三宅村文化会館,東京都三宅村坪田3050-1,1,,,34.060007330412,139.54526521994,
822,E1338100015112,東京都立三宅高等学校体育館,東京都三宅村坪田4586,1,,,34.059238912347,139.53766796466,
823,E1338100015111,東京都立三宅高等学校,東京都三宅村坪田4586,1,,,34.058794491157,139.5377698886,
824,E1311300019111,神南小学校,東京都渋谷区宇田川町5-1,,,,35.663176,139.697752,
825,E1311300023111,猿楽小学校,東京都渋谷区猿楽町12-35,,,,35.65087988,139.7016782,
826,E1311300001121,グリーンポート恵比寿,東京都渋谷区恵比寿3-36-5,,,高齢者,35.642339,139.719114,
827,E1311300024111,加計塚小学校,東京都渋谷区恵比寿4-21-10,,,,35.64440039,139.7145274,
828,E1311300021111,長谷戸小学校,東京都渋谷区恵比寿西1-23-1,,,,35.64739706,139.7063446,
829,E1311300016121,くるるえびす,東京都渋谷区恵比寿西2-13-5,,,障がい者,35.651065,139.706091,
830,E1311300020111,臨川小学校,東京都渋谷区広尾1-9-17,,,,35.649297,139.716663,
831,E1311300018121,日本赤十字社総合福祉センター・レクロス広尾,東京都渋谷区広尾4-1-23,,,高齢者・障がい者,35.654555619483,139.718973945929,
832,E1311300047111,文化総合センター大和田,東京都渋谷区桜丘町23-21,,,,35.65551542,139.6999615,
833,E1311300029111,笹塚小学校,東京都渋谷区笹塚2-8-1,,,,35.67607061,139.66893,
834,E1311300043111,笹塚中学校,東京都渋谷区笹塚3-10-1,,,,35.67754544,139.6686827,
835,E1311300048111,商工会館・消費者センター,東京都渋谷区渋谷1-12-5,,,,35.66039831,139.7037638,
836,E1311300002121,美竹の丘・しぶや,東京都渋谷区渋谷1-18-9,,,高齢者,35.661752,139.704541,
837,E1311300026111,幡代小学校,東京都渋谷区初台1-32-12,,,,35.67917623,139.6841786,
838,E1311300032111,富谷小学校,東京都渋谷区上原1-46-4,,,,35.66933574,139.6868676,
839,E1311300003121,杜の風・上原,東京都渋谷区上原2-2-17,,,高齢者,35.667904,139.684052,
840,E1311300028111,上原小学校,東京都渋谷区上原3-13-20,,,,35.66625531,139.678849,
841,E1311300040111,上原中学校,東京都渋谷区上原3-41-2,,,,35.66696909,139.6775352,
842,E1311300050111,ＳＣＣ千駄ヶ谷コミュニティセンター,東京都渋谷区神宮前1-1-10,,,,35.674004,139.706497,
843,E1311300042111,原宿外苑中学校,東京都渋谷区神宮前1-24-6,,,,35.67333856,139.7053048,
844,E1311300053121,りばぁさいど原宿,東京都渋谷区神宮前3-18-33,,,障がい者,35.671074,139.709106,
845,E1311300005121,障害者福祉センターはぁとぴあ原宿,東京都渋谷区神宮前3-18-37,,,障がい者,35.671388,139.709497,
846,E1311300036111,神宮前小学校,東京都渋谷区神宮前4-20-12,,,,35.6679198,139.7081714,
847,E1311300051112,松濤中学校（渋谷区立小中学校　青山キャンパス）,東京都渋谷区神宮前5-53-7,,,,35.662988,139.706601,
848,E1311300006121,かんなみの杜・渋谷,東京都渋谷区神南1-8-6,,,高齢者,35.664269,139.700793,
849,E1311300007121,総合ケアコミュニティせせらぎ,東京都渋谷区西原1-40-10,,,高齢者,35.675424,139.681939,
850,E1311300046111,渋谷区スポーツセンター,東京都渋谷区西原1-40-18,,,,35.67556543,139.6809651,
851,E1311300041111,代々木中学校,東京都渋谷区西原1-46-1,,,,35.6739629,139.6832094,
852,E1311300008121,けやきの苑・西原,東京都渋谷区西原2-19-1,,,高齢者,35.674271,139.679691,
853,E1311300030111,西原小学校,東京都渋谷区西原2-22-1,,,,35.67402943,139.678582,
854,E1311300034111,千駄谷小学校,東京都渋谷区千駄ケ谷2-4-1,,,,35.67534395,139.7076934,
855,E1311300035111,鳩森小学校,東京都渋谷区千駄ケ谷5-9-1,,,,35.68248199,139.7057849,
856,E1311300037111,地域交流センター代々木の杜,東京都渋谷区代々木2-35-1,,,,35.68415936,139.6977244,
857,E1311300009121,あやめの苑・代々木,東京都渋谷区代々木3-35-1,,,高齢者,35.682564,139.693057,
858,E1311300027111,代々木山谷小学校,東京都渋谷区代々木3-47-1,,,,35.68134849,139.694772,
859,E1311300010121,アライブ代々木大山町,東京都渋谷区大山町27-15,,,高齢者,35.671011,139.673941,
860,E1311300025111,常磐松小学校,東京都渋谷区東1-7-10,,,,35.655694,139.710206,
861,E1311300011121,ひがし健康プラザ,東京都渋谷区東3-14-13,,,高齢者・障がい者,35.650824,139.709701,
862,E1311300022111,広尾小学校,東京都渋谷区東3-3-3,,,,35.65180505,139.7120578,
863,E1311300038112,（建て替えのため閉鎖中）広尾中学校,東京都渋谷区東4-13-25,,,,35.65432,139.712097,
